Price,temp
4.031,16.6
4.272,16.6
4.438,17.7
4.802,17
4.508,16.8
4.805,15
4.092,16.6
4.333,16.8
3.51,17
4.052,16.6
4.044,15.1
4.08,13.1
3.585,13.1
3.506,13
3.346,14
2.669,13.1
2.809,12.7
2.686,12.9
2.534,12.2
2.459,12.5
2.464,14.4
2.696,16
3.818,17.4
4.59,18
5.492,18.9
4.908,20.3
4.804,19.8
4.494,20.3
6.248,20.3
4.229,19.9
3.919,19.6
3.909,19.6
3.808,19.2
3.94,19.1
3.803,17.9
3.804,17.1
3.048,15.3
2.852,16.2
2.616,14
2.468,13.9
2.5,14.4
2.306,13.8
2.112,13.8
1.908,14.3
1.911,15.3
2.455,17
3.721,17.7
3.969,19.5
4.229,19
4.901,19.3
4.904,19.5
7.702,21.3
6.432,21.6
6.501,20.8
5.51,20.8
5.061,20.1
4.037,19.5
4.817,18.7
4.891,17.9
4.203,17.3
3.5,18.2
3.399,18.8
2.98,19.1
2.602,18.5
2.705,18.1
2.6,17.6
2.541,17.4
2.558,17.5
2.539,17.5
2.776,18.1
3.454,17.6
4.445,17.6
4.453,17.6
5.728,18.5
5.501,19
5.149,20
5.557,20.3
4.908,20.4
3.996,20
4.085,20.2
3.648,19.6
3.964,18.7
4.003,17.7
3.993,17.2
3.56,16.7
3.531,16.4
3.394,16.4
2.886,16
2.899,15.9
2.813,15.5
2.703,14.9
2.629,14.5
2.612,15
2.811,17.1
3.512,15.9
4.075,15.9
4.698,18
4.968,18.6
5.118,18.7
6.136,19.2
5.265,20.4
4.905,20.6
4.37,20
4.212,20.9
3.688,20.4
4.294,19.9
4.177,18.6
4.213,17.2
2.988,16.1
2.973,16.5
2.939,16.7
2.737,16.8
2.563,17
2.362,17.2
2.123,16.5
2.072,16.3
1.931,16.8
1.759,17.6
2.037,19.2
2.366,20.1
2.437,20.2
2.584,21.9
2.556,21.1
2.567,22.2
2.51,22.5
2.498,23
2.496,22.4
2.426,22.8
2.579,21.5
2.491,16.9
2.555,17.2
2.612,17.1
2.567,17.5
2.948,17.6
2.506,17.9
2.405,17.9
2.366,17.3
2.166,17.2
2.042,17.2
1.809,17
1.367,17
1.234,17.8
1.216,17.4
1.801,17.5
2.128,18
2.336,18.7
2.453,19.1
2.482,19.2
2.473,19.3
2.469,19.2
2.694,19.4
2.999,19
2.997,17.2
3.138,17.1
3.133,16.9
3.039,16.6
3.008,16.3
3.321,15.8
3.087,15
2.737,13.9
2.842,13.3
2.637,12.6
2.524,11.9
2.517,11.7
2.528,12.2
2.764,13.9
3.29,15.6
3.951,16.6
4.009,17.8
4.01,19.1
4.007,18.9
4.002,19.2
4.004,18.8
4.001,18.7
3.909,19.1
3.721,19.8
3.527,19.3
3.668,18.8
3.964,18.4
4.132,17.4
3.747,16.3
3.674,15.5
3.157,15.2
2.682,14.8
2.678,14.5
2.633,13.8
2.534,12.8
2.531,12.2
2.53,13.3
2.756,16.3
3.369,16.8
4.003,17.5
4.204,17.8
4.901,18.2
5.002,18.5
4.88,19
4.219,19.2
4.213,18.9
4.215,18.5
4.788,18.2
3.309,17
4,16.6
3.809,16.2
3.628,15.9
3.524,15.3
3.411,14.5
2.904,13.7
2.71,13.5
2.666,13.7
2.606,15.4
2.584,14.4
2.583,15.3
2.605,16
2.742,16.5
3.533,17.2
4.009,17.3
4.903,17.6
11.997,18.2
12.004,17.4
6.295,18
10.226,19
6.088,19.7
6.297,19.8
8.006,20
4.128,19.7
4.229,19.5
4.688,19.2
4.315,18.2
3.952,18.4
4.01,17.9
3.602,17.7
3.136,16.9
3.003,16.5
2.909,17
2.755,17.3
2.749,17.3
2.915,17.2
3.042,17.2
3.999,17.6
5.005,17.7
5.005,18.2
5.004,19.3
5.006,20.7
5.73,21.5
5.732,21.7
5.733,21.5
5.008,20.6
5.498,19.9
3.983,20
5.005,19.8
4.904,19.2
5.008,18.8
3.745,18.9
3.671,18
3.173,18
2.909,17.7
2.85,17.2
2.829,16.7
2.728,16.6
2.635,17.1
2.77,17.3
2.933,17.5
4.699,18.2
6.496,17.9
7.201,17.8
6.19,19.6
5.758,19.8
6.563,19.6
6.895,18.8
5.846,19.2
5.27,19.4
4.907,19.4
4.237,18.3
4.803,17.8
4.805,17.1
4.103,15.8
3.699,16
3.702,16.4
3.495,16.9
2.945,17.9
2.912,17.6
2.723,17.3
2.692,17.6
2.632,17.6
2.583,17.5
2.587,17.5
2.662,17.4
2.941,17.4
2.946,17.6
3.171,18.6
3.231,18.2
3.166,18.6
3.024,18.8
2.894,19.9
2.707,21.5
2.619,20.1
2.75,18.6
2.673,18
3.047,17.8
2.694,17.8
2.663,17.7
2.7,17.8
2.533,17.3
2.441,17.3
2.419,17.1
2.244,16.9
2.136,16.7
2.11,16.5
2.001,16.7
1.824,17.2
2.048,18.1
2.325,18.4
2.407,17.8
2.551,18.5
2.634,19
2.647,19.6
2.616,18.7
2.579,16.6
2.573,18
2.568,18.2
2.617,18
2.715,17.5
2.755,16.7
2.747,16.1
2.85,16.1
3.057,16.3
2.906,16.3
2.64,16.3
2.432,15.5
2.372,15.6
2.343,15.3
2.369,15.2
2.311,15.9
2.4,16.3
3.077,16.8
3.827,16.9
4.269,16.8
4.503,17.2
4.785,17.2
4.809,17.4
4.801,17.5
4.785,17.5
4.554,17.8
4.398,17.5
3.978,17.2
4.503,16.7
4.05,16.4
4.186,16
4.101,15
4.031,14.3
3.699,14.1
3.124,13.9
3.198,13.6
2.97,13.2
2.953,12.9
2.79,12.9
2.778,13.3
3.178,14
3.815,14.6
4.91,15.3
5.735,15.6
5.739,16.4
5.995,16.7
5.998,16.3
5.992,16.8
5.739,16.8
5.734,16.9
5.002,17
3.904,16.7
4.508,15.7
4.471,15.3
4.817,14.2
4.507,13.3
4.338,13.6
3.881,12.6
3.485,12.3
3.182,11.6
3.17,11.5
3.036,11.7
3.04,10.9
3.007,11
3.174,11.5
3.907,12.3
9.998,13.3
12.001,13.5
10.557,14.7
10,16.1
8.506,16.8
7.983,16.9
8.105,16.8
8.601,16.9
6.519,16.6
4.912,16.5
7.534,15.7
4.903,14.8
4.924,14.1
4.496,12.9
4.192,12.4
3.596,12.2
3.129,11.6
3.072,11.2
3.104,10.8
3.09,10.6
3.092,10.9
2.918,11.1
3.101,11.5
3.735,12.2
4.802,13.1
4.839,14.4
5.051,15.5
5.439,16.1
5.094,17.2
5.387,17.4
5.45,17.3
4.908,16.8
4.522,16.1
3.973,15.2
4.483,14.4
4.275,13.3
4.489,12.6
4.455,12
4.188,11.3
3.667,10.4
3.314,10.8
3.263,10.3
3.131,10.3
3.013,10
2.999,9.1
3.068,10.3
3.228,10.6
4.001,11.3
4.435,11.8
4.741,12.6
5.003,12.7
5.005,13.1
4.77,13.6
4.337,13.8
4.103,13
3.976,12.5
3.856,12.5
3.604,12
4.041,12.1
4.293,11.9
4.57,11.2
4.54,11.9
4.124,11.4
3.793,10.4
3.46,9.6
3.475,8.9
3.221,8.4
3.138,8.4
3.089,8.7
3.061,10.2
3.029,11.1
3.047,12
3.114,13.2
3.396,13.6
3.596,13.6
3.565,14.4
3.42,14.6
3.231,11.8
3.193,13.7
3.159,13.3
3.226,12.3
3.296,12.9
3.603,12.7
3.744,11.8
3.763,11
3.791,10.5
3.997,10.1
3.752,9.7
3.406,9.3
3.495,8.9
3.22,8.5
3.131,8
3.118,6.9
3.117,7.2
3.113,9.8
3.158,11.2
3.298,11.7
3.479,12.5
3.563,13
3.863,14.2
3.868,15.4
3.69,14.6
3.424,13.6
3.353,13.9
3.329,13.5
3.294,13.2
3.238,12.8
3.52,11.8
3.896,10.2
4.221,10.1
4.243,9.8
3.8,10
3.42,9.7
3.354,9.9
3.094,10.1
3.064,9.8
3.04,10.1
3.042,10
3.199,10.9
4.213,11.6
7.48,12.5
8.198,13
7.48,14.8
7.479,14.4
7.063,14.1
5.409,14.4
5.055,14.3
4.684,14.6
4.47,14.6
3.975,15
4.493,14.1
4.66,12.4
5,11.4
4.701,11.4
4.123,10.8
3.587,9.9
3.2,10
3.017,9.1
2.967,9
2.952,8.3
2.931,8.4
2.938,8.8
2.995,11.4
3.5,15.1
3.991,15.7
4.277,15.6
3.862,16.4
3.869,16.7
3.868,16.6
3.867,16.9
3.861,17.1
3.602,16.9
3.601,16.7
3.686,16.7
3.733,16.7
3.789,16.7
3.926,16.1
3.861,16.1
3.83,16
3.42,15.6
3.118,15.4
3.119,15.8
3.026,15.6
2.983,15.3
2.956,15.3
2.96,15.5
3.082,15.6
3.651,16.1
4.2,16.2
4.638,17
4.397,18.1
4.339,18.3
4.527,18.4
4.263,18.6
4.007,18.4
3.95,18.1
3.792,18
3.74,18
4.056,17.3
4.137,17.4
4.007,17
3.949,16.8
3.704,16.8
3.248,16.7
3.057,16.6
3.057,16.6
2.997,16.2
2.975,16.1
2.925,15.5
2.954,15.2
3.042,15.7
3.379,16.1
3.992,16.2
4.328,16.7
4.492,16.6
4.843,17
4.64,17
4.434,17.9
4.252,18.7
4.241,18.6
4.197,18.2
4.019,16.3
4.19,16.1
4.308,17.4
4.14,17.5
4.264,17.3
3.869,17.4
3.536,17.4
3.253,17.6
3.182,17.2
3.095,16.8
3.021,16.5
2.964,16.4
3.046,16.6
3.151,15.5
3.543,15.2
4.105,15.8
4.583,15.8
4.512,16
4.49,16.9
4.502,15.8
4.405,17.1
3.879,16.5
3.717,16.8
3.863,16.7
3.856,16.8
3.936,14.7
4.22,12.9
4.284,12.6
4.205,12
3.86,11.6
3.621,11.3
3.444,10.2
3.222,10.4
3.129,10.9
3.085,10.9
3.062,10.8
3.07,10.8
3.07,11.4
3.11,12.2
3.239,12.9
3.51,13.8
3.8,15.1
3.815,15.6
3.803,15
3.537,15.2
3.391,14.9
3.308,14.9
3.25,14.7
3.244,14.5
3.394,14.1
3.631,14.1
3.834,13.6
3.811,13.3
3.699,13.2
3.461,12.8
3.205,12.3
3.229,12.5
3.141,12.6
3.1,12.6
3.077,12.4
3.062,12.3
3.044,12.3
3.098,12.3
3.218,12.5
3.337,13.3
3.44,14.5
3.464,14.7
3.448,15.8
3.446,15.2
3.346,15.3
3.264,14.8
3.234,14.6
3.232,13.9
3.346,13.2
3.501,12.8
3.802,11.8
3.921,11.3
3.693,10.8
3.381,10
3.227,9.5
3.089,9.1
3.037,8.9
2.995,8.9
2.984,9.2
3.029,9.4
3.08,9.8
3.827,10.3
4.492,11.4
5.206,12.1
4.91,12.8
5.008,13.5
4.8,14.1
4.804,14.9
4.22,14.8
3.919,14.9
3.917,15.1
3.918,14.5
4.076,13.7
4.291,13.1
4.548,12.8
3.973,12.7
3.714,13.4
3.693,13.6
3.322,11.2
3.152,11
3.042,10.6
3.024,10
3.024,9.4
3.04,9.5
3.104,9.8
3.637,10.4
4.895,12.3
6.684,13
6.69,12.8
6.761,13.2
6.988,14.6
6.918,14.2
5.035,14
5.009,14.3
5.008,13.5
5.357,13
5.363,12.6
4.844,12.5
5.492,11.9
4.186,10.7
3.805,10.2
3.652,9.4
3.297,8.6
3.06,8.1
3.033,7.4
2.997,6.9
3.05,6.4
3.118,6.8
3.126,7.6
3.632,8.9
4.719,12.4
5.791,13.5
6.01,14.2
6.799,13.6
8.043,13.8
7.605,13.6
5.002,13.3
4.865,13.1
4.456,12.8
4.644,12.4
4.489,12
4.307,11.6
4.613,11.3
4.243,10.8
3.556,10.4
3.195,10.2
3.101,10.5
2.981,10.3
2.904,10.3
2.85,10.3
2.853,10.4
2.885,10.4
2.906,10.7
3.463,11
4.287,11.6
4.991,12.1
4.998,11.8
5.035,12.2
4.999,11.6
5.293,11.6
4.304,11.1
4.5,10.5
4.969,10.5
4.994,10.5
4.907,10.1
4.481,9.7
5.099,9.3
4.979,8.9
4.102,8.9
3.537,8.8
3.279,8.5
3.205,8.6
3.039,8.8
2.955,8.6
2.97,8.5
3.036,8.9
3.145,8.8
3.331,8.9
4.96,9.5
5.672,10.4
5.688,11.3
5.01,11.8
5.005,12.9
4.554,12.5
3.864,13
3.643,12.8
3.489,12.6
3.505,12.4
3.531,12.4
3.586,12.4
3.838,12.7
3.844,11.9
3.302,11.5
3.086,11.1
2.959,10.9
2.951,12.5
2.934,12.5
2.902,11.7
2.888,12
2.865,12
2.877,12.2
2.899,12.5
3.072,12.6
3.26,12.8
3.341,12.9
3.36,12.8
3.344,13.7
3.322,14.2
3.302,14.7
3.183,14.5
3.184,14.5
3.287,14.5
3.31,14.5
3.479,14.5
3.529,14.4
3.772,14.3
3.304,14.5
3.152,14.5
3.062,14.3
3.106,14.2
2.956,14.3
2.823,14.2
2.71,14.4
2.705,14.3
2.705,14.3
2.687,14.4
2.71,14.6
3.004,15.1
3.192,15.1
3.316,15.5
3.333,15.9
3.309,15.8
3.176,15.9
3.103,15.8
3.157,15.2
3.136,14.6
3.187,14.2
3.282,14.3
3.395,14.4
3.384,14.4
3.228,14.1
2.997,14
2.86,14.3
2.71,14.4
2.525,14.5
2.489,14.2
2.53,13.5
2.752,13.1
2.794,13.6
3.219,14.3
4.202,15.4
4.206,15.7
4.206,14.7
4.29,15.3
4.208,15.8
4.504,15.5
4.205,16.2
4.047,15.6
3.876,14.9
3.856,14.6
3.968,14.1
3.96,14
4.207,14.2
3.884,14.7
3.364,14.5
3.123,13.8
2.825,13.4
2.688,14.5
2.567,14.4
2.446,14.5
2.421,14.5
2.494,14.6
2.701,14.8
3.223,14.7
3.647,15.2
3.947,15.8
3.95,15.6
3.999,16.8
3.973,16.3
3.888,16.3
3.378,16.8
3.357,16.4
3.352,16.3
3.383,15.9
3.536,15.3
3.704,15
3.942,14.6
3.414,14.1
3.258,14.1
3.052,13.8
2.886,13.9
2.926,13.9
2.657,13.9
2.601,13.6
2.612,13.5
2.888,13.5
3.11,14
3.36,14.5
5.009,15.1
5.502,15.5
5.005,14.4
4.902,15.8
4.246,15.6
4.109,16.1
4.008,16.6
3.766,16.1
3.666,15.6
4.106,15.2
3.902,14.4
4.416,14
4.943,13.5
3.69,13.4
3.326,13.5
2.928,13.2
2.61,13.7
2.702,13.4
2.656,12.5
2.598,11.8
2.657,12
2.761,12.8
3.051,12.5
3.487,12.7
4.008,12.8
4.895,12.5
4.464,13.6
4.608,13.6
5.276,14.8
4.868,14.1
4.102,13.5
4.271,12.9
3.995,13.4
3.823,13
4.012,12.9
4.018,12.8
5.474,12.6
4.48,12.3
3.91,12.1
3.284,12
3.016,11.9
2.873,11.8
2.811,11.8
2.735,11.7
2.757,11.7
2.909,11.5
3.096,11.7
3.501,12
3.99,12.4
5.504,13.2
5.87,13.5
4.808,13.9
4.642,15.1
4.45,15.5
3.983,13.7
3.796,14.3
3.658,14.5
3.758,13.8
4.066,12.5
4.547,11.9
5.507,11.5
4.795,10.9
3.917,10.5
3.312,10.5
3.14,10.3
3.103,11
3.104,11.6
3.056,11.9
3.06,12.2
3.082,12.1
3.144,12.7
3.194,13.5
3.47,14.5
3.86,15.4
4.092,16.2
3.81,16.5
3.55,14
3.793,13.6
3.529,13
3.401,12.8
3.401,12.4
3.55,12.3
3.844,11.7
3.998,12
4.801,11.7
4.67,11
4.08,11.1
3.56,10.2
3.366,8.8
3.322,8
3.195,7.3
3.149,6.6
3.073,6.4
3.106,7.2
3.183,7.3
3.185,9.4
3.207,11
3.387,11.6
3.759,12.5
3.994,13.6
4.017,14.1
3.898,13.5
3.646,13.2
3.462,12.7
3.504,12.3
3.49,11.6
3.666,10.6
4.418,9.3
5.006,8.5
4.695,8
3.991,7.3
3.576,6.9
3.309,6.6
3.154,6.7
3.134,6.1
3.109,6.3
3.091,5.7
3.11,6.1
3.26,7.2
3.994,8.6
5.106,10.2
5.878,11.8
5.876,11.6
5.879,11.8
5.107,12.3
5.505,12
4.529,11.6
4.533,11.1
4.247,10.5
4.392,10.2
4.546,9.4
4.528,9
5.289,8.8
3.975,8.6
3.582,8.3
3.314,8.4
3.158,8.3
3.114,8.1
3.048,8.5
2.974,9.1
2.97,9.2
3.008,9.1
3.15,8.9
3.715,10.1
4.505,10
4.81,10.5
4.947,8.7
4.988,10
4.868,9.9
4.623,10.2
4.396,9.9
4.272,10
4.245,9.8
4.421,9.4
4.349,9
4.479,8.8
5.811,8.7
4.507,8.2
3.924,8.1
3.555,8.3
3.227,8.1
3.008,7.7
2.949,7.7
2.874,7.4
2.867,6.9
2.939,7.2
3.105,7.1
3.828,8.1
4.533,8.8
4.83,9.3
5.093,8.9
4.886,9.9
4.906,11.4
4.864,11.5
4.485,12.4
4.303,12.2
4.325,11.7
4.406,11.5
4.397,11.3
4.543,10.9
5.85,10.7
4.449,10.4
3.984,10.3
3.552,10.1
3.282,10.2
3.123,10.1
3.041,10.1
2.966,10.2
2.949,10.2
2.998,10.2
3.211,10.7
3.887,11.1
4.51,11.7
5.097,13.5
4.703,14.9
4.347,15.2
4.106,14.6
4.048,14.2
3.929,14.3
3.806,14.1
3.867,14
3.934,14
4.111,13.9
4.139,13.6
4.656,13.1
3.847,12.9
3.583,12.7
3.25,12.4
3.073,12.3
3.064,11.9
3.02,11.1
2.943,10.9
2.944,10.9
3.021,10.7
3.19,10.5
3.839,10.6
4.086,10.7
4.98,11.1
4.971,12
4.717,12.5
4.534,12.6
4.034,12.7
3.55,12.8
3.458,13.1
3.455,13.2
3.492,13.1
3.49,12.4
3.556,11.8
3.585,11.6
3.395,11.6
3.267,11.4
3.19,11.4
3.185,11.3
3.287,12.6
3.165,12.7
3.126,12.7
3.101,12.6
3.122,12.3
3.153,12.6
3.221,13.1
3.244,13.3
3.359,14.3
3.302,14
3.365,14.8
3.383,14.7
3.191,14.5
3.217,14
3.212,13.8
3.2,13.8
3.277,13.3
3.293,13.1
3.392,13
3.393,12.1
3.286,12.5
3.193,12.9
3.237,13
3.158,12.7
3.176,11.9
3.042,11.8
3.014,12
3.006,12
3.016,12.1
3.079,12.2
3.025,13.3
3.113,14.3
3.372,14.5
3.514,14.7
3.525,15
3.561,15.6
3.521,15.5
3.271,14.7
3.152,14
3.137,13.7
3.162,13
3.436,12.3
3.496,12.1
3.647,11.3
3.447,10.7
3.355,10.7
3.176,10.4
2.999,9.9
2.956,10.3
2.926,10.3
2.912,10.7
2.928,10.1
2.952,10.1
3.178,10.5
3.445,11
3.803,11.7
3.817,12.9
4.002,14.4
4.007,16.3
3.809,16.6
3.79,16.1
3.454,15.7
3.384,15.5
3.39,15.4
3.47,14.3
3.538,13.7
3.628,12.8
4.002,12.1
3.43,11.6
3.296,11
3.065,11.3
2.961,11.2
2.974,10.8
2.908,11.2
2.902,11.2
2.909,11.2
2.976,11.4
3.214,12.4
3.749,12.8
4.525,13.1
4.525,13.2
4.523,13.1
4.522,13.1
4.495,13.6
4.008,13.2
3.513,13
3.483,12.8
3.59,12.6
3.809,12.3
4.002,12.2
4.494,12.1
5.109,12.3
3.606,12.3
3.377,12.3
3.19,12
2.972,12.3
3.091,12.3
3.004,12.1
2.998,11.8
3.008,11.9
3.109,11.8
3.341,12
3.966,12.1
4.547,12.6
5.112,12.9
4.805,13.6
4.308,13.9
4.302,13.8
4.31,14
3.494,13.5
3.442,13.1
3.596,12.5
3.904,11.7
4.171,11.1
4.392,10.9
5.207,10.9
3.429,11.4
3.27,11.4
3.054,11.1
2.913,10.7
2.932,10.8
2.913,10.7
2.9,10.8
2.91,10.9
2.954,10.6
3.167,10.6
3.818,11
4.596,11.2
4.755,11.2
4.779,11.6
4.774,11.8
4.757,11.9
4.811,11.8
4.116,11.3
3.524,11.1
4.03,10.8
4.304,10.2
4.525,9
5.398,8.6
6.304,8.1
3.405,8.2
3.361,7.9
3.148,7.1
2.978,6.6
2.993,6.2
2.995,5.8
2.965,5.4
2.979,5.1
3.097,4.7
3.2,4.8
4.076,6
4.606,7.7
4.926,9.2
4.808,10.2
4.72,10.8
4.807,12.8
4.763,13.5
4.599,13.9
3.853,13.8
4.076,13.1
4.276,11.5
4.31,10.4
4.468,10.2
4.906,10.3
3.29,10.2
2.921,10.1
2.829,9.6
2.793,9.1
2.728,8.8
2.701,8.6
2.665,8.1
2.703,7.8
2.72,7.9
2.804,8.1
2.821,8.2
2.847,8.4
3.197,8.8
3.327,9.2
3.324,9.5
3.265,9.8
3.148,10.3
2.99,10.3
3.075,10.2
3.166,10.2
3.544,10.1
3.763,9.9
4.224,9.7
4.375,9.7
3.48,9.6
3.123,9.5
2.928,9.6
2.774,9.5
2.714,9.2
2.605,8.7
2.528,8.5
2.509,8.6
2.507,8.8
2.605,8.9
2.629,9.1
2.74,9.3
2.858,9.4
2.995,9.1
3.121,9.4
3.235,9.5
3.263,9.5
3.051,9.6
2.946,9.7
2.949,9.7
3.261,9.8
3.211,10.2
3.548,10.5
3.894,10.3
3.193,10.3
2.839,10.4
2.727,10.4
2.594,10.1
2.622,10.3
2.427,10.2
2.14,10.3
2.138,10.1
2.222,10.1
2.756,10
3.584,10
4.096,9.9
4.314,9.5
4.411,9
4.106,8.8
3.897,8.8
3.894,8.8
3.894,8.8
3.761,8.8
3.65,8.9
3.504,9.2
3.54,9.1
3.677,9.2
4.192,9.4
2.872,9.4
2.679,9.3
2.636,8.9
2.402,8.6
1.326,8.4
1.395,8.5
1.231,8.2
1.509,7.5
1.951,7.6
2.703,7.5
2.998,7.8
3.618,7.9
3.635,8.1
3.623,8.1
3.61,8.2
3.606,8.3
3.62,8.4
3.646,8.5
3.698,8.4
3.477,8.7
3.539,8.8
3.676,9
4.137,9.4
4.356,9.7
2.947,10
2.822,10.6
2.729,10.7
2.399,11.3
1.201,11.6
0.929,11.8
0.991,11.7
0.992,11.8
1.397,12
2.155,11.9
2.902,12.1
3.3,11.6
3.356,11.8
3.324,11.2
3.336,11.9
3.117,13
2.951,13.5
2.918,13.2
2.91,12.6
2.907,12.3
2.869,12.1
3.186,11.7
3.38,11.5
3.506,10.9
3.026,10.1
2.769,10
2.623,9.9
2.151,9.9
2.456,9.7
2.392,9.5
2.306,9.6
2.434,9.5
2.51,9.9
2.712,10.1
3.131,9.8
3.584,9.8
4.192,9.7
3.622,9.5
3.631,9.9
3.702,10.2
3.736,10.3
3.856,10.6
3.728,9.8
3.728,9.5
3.666,9
3.679,8.4
4.011,8.3
4.24,8
3.212,6.4
3.105,6
2.906,6.6
2.709,5.6
2.631,4.9
2.603,4.9
2.519,5.8
2.601,5.9
2.634,5.6
2.904,4.9
3.324,6.7
3.804,7.6
4.189,8.8
4.16,9.3
4.158,10.3
4.418,10.8
4.651,10.6
4.222,11.1
4.117,10.4
3.901,9.9
3.934,8.7
4.252,8.4
5.637,8.4
5.682,7.9
3.115,8
2.997,7.6
2.913,7.6
2.687,7.3
2.829,7.1
2.672,7.3
2.616,7.2
2.583,7.2
2.625,7.2
2.748,7.5
2.805,7.6
2.84,8.5
2.839,9.2
2.982,10
3.044,10.3
3.032,10.8
3.018,9.6
2.992,8.9
2.984,8.8
2.952,9.3
2.998,8.1
3.073,7.2
3.234,7.9
3.145,8
2.986,8.1
2.848,8.6
2.807,8.7
2.665,8.4
2.737,9
2.695,9.1
2.649,9.3
2.632,9.3
2.637,9.4
2.639,9.5
2.637,9.7
2.665,9.9
2.797,10.1
2.967,10.1
3.248,10
3.32,9.9
3.021,9.8
2.847,9.7
2.74,9.4
2.734,9.4
2.812,9.4
3.179,9.6
3.473,9.7
3.629,9.7
3.299,9.7
3.036,9.9
2.94,9.8
2.869,9.7
2.936,9.4
2.92,9.5
2.913,9.2
2.915,9.1
2.928,8.5
3.079,9.2
3.689,9.5
5.024,9.5
5.475,9.1
5.114,9.1
5.114,9.3
4.712,9.3
4.121,8.9
3.994,8.8
4.006,8.8
4.141,8.5
4.379,7.9
4.931,7.4
5.983,7.3
6.201,7.4
4.076,7.5
3.384,7.6
3.341,7.7
3.111,7.8
2.985,8
2.97,8.1
2.97,8.3
2.972,8.4
3.001,8.6
3.151,9
3.778,8.5
4.885,8.6
5.694,8.7
5.561,8.6
4.413,8.5
4.625,8.3
4.701,8.2
4.348,8.4
4.342,8.1
4.141,8.1
3.902,8.4
4.343,8.2
5.093,8
5.093,8.1
3.586,8.1
3.303,8.1
3.101,8.1
2.905,8.1
2.728,8
2.676,7.9
2.668,7.6
2.69,7.2
2.812,7.1
3.057,6.7
3.903,6.6
5.253,6.7
13.005,7.2
10.01,7.3
8.403,7.2
6.729,7.9
6.079,8
6.096,8.1
5.255,8
5.096,7.9
4.728,7.8
4.862,7.4
6.105,7.2
6.518,6.9
3.895,5.8
3.141,4.8
2.956,4.4
2.703,4.1
2.686,3.3
2.61,2.9
2.591,2.3
2.577,2.1
2.609,1.7
2.769,2.5
3.176,3.6
3.784,4.4
3.959,5.4
3.905,6.5
3.787,8.4
3.742,8.6
3.723,8.6
3.246,8.6
3.069,8.4
2.935,8.3
2.886,8.6
2.933,8.7
3.509,8.8
3.108,8.8
2.923,8.9
2.883,9
2.787,9
2.738,8.8
2.666,8.7
2.634,8.3
2.656,7.5
2.699,7
2.784,6.8
2.859,6.8
3.111,6.9
3.732,7.2
4.907,7.5
4.538,8.6
4.305,9.7
4.44,9.6
4,9.6
3.738,9.9
3.377,8.6
3.472,8.1
3.663,6.9
4.137,6.3
5.121,5.9
4.28,6.1
2.905,6.4
2.82,6.2
2.77,6.4
2.68,6.3
2.676,6.5
2.592,6.3
2.54,5.8
2.533,5.8
2.554,5.4
2.61,5.9
2.65,5.9
2.665,7
2.727,7.5
2.78,7.6
2.779,8.1
2.719,8.2
2.646,7.9
2.586,7.8
2.602,7.7
2.642,8.1
2.733,8.4
2.811,8.9
2.875,9.3
2.848,9.4
2.79,9.1
2.75,8.9
2.691,8.6
2.601,8.2
2.572,7.9
2.507,7.4
2.508,6.6
2.534,6.8
2.599,6.9
2.605,6.9
2.554,7
2.313,7.4
2.672,8.4
2.775,8.6
2.789,8.6
2.783,10
2.68,11.4
2.599,12
2.6,12
2.663,11.1
2.721,8.6
2.851,7.8
2.886,8.6
2.877,6.9
2.777,6.4
2.686,7.3
2.577,9.3
2.172,10.6
2.299,9.3
2.126,9.2
2.186,9.7
2.179,10.3
2.293,10.5
2.616,11.5
3.41,12.2
3.419,12.5
3.414,12.8
3.696,12.8
3.537,12.7
3.742,13
3.7,14
3.18,14.4
3.109,14.5
2.836,13.8
2.863,12.7
3.227,11.3
3.603,10.1
3.241,9.2
2.854,8.3
2.802,8.1
2.712,7.8
2.61,7.6
2.61,7.4
2.506,7.1
2.459,6.4
2.452,6.7
2.522,6.3
2.624,6.6
3.231,7
3.672,7.6
3.676,8.2
3.68,9
3.809,9.2
3.692,9.5
3.791,10.1
3.804,9.5
3.683,9.6
3.295,10.4
3.095,11.6
3.78,11.9
4.495,12
4.003,12
2.803,11.9
2.723,11.9
2.624,11.6
2.519,11.2
2.539,11.4
2.223,11.3
2.139,10.7
2.157,10.7
2.491,10.5
2.689,9.5
3.564,9
3.268,7.7
3.764,7.6
4.07,7.5
4.074,7.9
4.076,9.2
4.034,8.7
3.744,8.9
3.473,8.9
3.466,8.8
3.833,8.5
6.408,8.6
7.341,8
8.302,7.6
3.306,7.2
2.992,6.5
2.898,6.1
2.828,5.7
2.854,5.9
2.796,5.5
2.791,4.8
2.797,4.7
2.828,4.8
2.911,4
4.028,3.9
5.997,5
6.854,6.7
6.699,7.8
6.058,9.5
4.997,9.2
4.707,8.5
5.12,8.8
4.556,7.2
4.603,6
4.392,4.6
4.61,3.7
5.661,3.3
5.537,2.8
3.577,2.3
2.913,1.8
2.846,1.4
2.782,1.1
2.87,0.7
2.829,0.4
2.805,0.6
2.802,0.4
2.834,0.2
3.18,0.2
4.019,0.1
4.592,1.8
5.005,3.4
4.846,5.2
4.81,6.6
5.139,7.2
5.198,6.3
4.652,5.8
4.175,5.6
4.412,4.3
4.451,3
4.519,2.4
5.338,1.8
4.419,0.8
2.925,0.1
2.881,-0.8
2.848,-1.1
